File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_001.tif,Page,Page 1,1,ark:/21198/z1cv6jps,ark:/21198/z10k49m2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k49m2
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_002.tif,Page,Page 2,2,ark:/21198/z1cv6jps,ark:/21198/z1vx2hj3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2hj3
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_003.tif,Page,Page 3,3,ark:/21198/z1cv6jps,ark:/21198/z1r51rs7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51rs7
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_004.tif,Page,Page 4,4,ark:/21198/z1cv6jps,ark:/21198/z1md110d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md110d
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_005.tif,Page,Page 5,5,ark:/21198/z1cv6jps,ark:/21198/z1gn0877,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn0877
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_006.tif,Page,Page 6,6,ark:/21198/z1cv6jps,ark:/21198/z1bv9hkv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9hkv
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_007.tif,Page,Page 7,7,ark:/21198/z1cv6jps,ark:/21198/z1738rxb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738rxb
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_008.tif,Page,Page 8,8,ark:/21198/z1cv6jps,ark:/21198/z13b816d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b816d
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_009.tif,Page,Page 9,9,ark:/21198/z1cv6jps,ark:/21198/z1zp6730,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6730
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_010.tif,Page,Page 10,10,ark:/21198/z1cv6jps,ark:/21198/z1tx5gdq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5gdq
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_011.tif,Page,Page 11,11,ark:/21198/z1cv6jps,ark:/21198/z1q54qkz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54qkz
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_012.tif,Page,Page 12,12,ark:/21198/z1cv6jps,ark:/21198/z1kd3zts,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3zts
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_013.tif,Page,Page 13,13,ark:/21198/z1cv6jps,ark:/21198/z1fn3749,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3749
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_014.tif,Page,Page 14,14,ark:/21198/z1cv6jps,ark:/21198/z19w2ghx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2ghx
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_015.tif,Page,Page 15,15,ark:/21198/z1cv6jps,ark:/21198/z1641qr2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641qr2
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_016.tif,Page,Page 16,16,ark:/21198/z1cv6jps,ark:/21198/z12f9pgz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9pgz
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_017.tif,Page,Page 17,17,ark:/21198/z1cv6jps,ark:/21198/z1xp9602,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp9602
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_018.tif,Page,Page 18,18,ark:/21198/z1cv6jps,ark:/21198/z1sx8f6f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8f6f
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_019.tif,Page,Page 19,19,ark:/21198/z1cv6jps,ark:/21198/z1p57pg1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57pg1
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_020.tif,Page,Page 20,20,ark:/21198/z1cv6jps,ark:/21198/z1jd6xsr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6xsr
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_021.tif,Page,Page 21,21,ark:/21198/z1cv6jps,ark:/21198/z1dn6638,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6638
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_022.tif,Page,Page 22,22,ark:/21198/z1cv6jps,ark:/21198/z19044rq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19044rq
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_023.tif,Page,Page 23,23,ark:/21198/z1cv6jps,ark:/21198/z1573d2v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573d2v
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_024.tif,Page,Page 24,24,ark:/21198/z1cv6jps,ark:/21198/z11g2n9p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2n9p
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_025.tif,Page,Page 25,25,ark:/21198/z1cv6jps,ark:/21198/z1wq24sx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq24sx
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_026.tif,Page,Page 26,26,ark:/21198/z1cv6jps,ark:/21198/z1rz1d15,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz1d15
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_027.tif,Page,Page 27,27,ark:/21198/z1cv6jps,ark:/21198/z1n60ncn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60ncn
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_028.tif,Page,Page 28,28,ark:/21198/z1cv6jps,ark:/21198/z1hd9wq8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9wq8
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_029.tif,Page,Page 29,29,ark:/21198/z1cv6jps,ark:/21198/z1cr7vbc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7vbc
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_030.tif,Page,Page 30,30,ark:/21198/z1cv6jps,ark:/21198/z18073ns,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18073ns
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_031.tif,Page,Page 31,31,ark:/21198/z1cv6jps,ark:/21198/z1476bx2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476bx2
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_032.tif,Page,Page 32,32,ark:/21198/z1cv6jps,ark:/21198/z10g5m4v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5m4v
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_033.tif,Page,Page 33,33,ark:/21198/z1cv6jps,ark:/21198/z1vq53m3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq53m3
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_034.tif,Page,Page 34,34,ark:/21198/z1cv6jps,ark:/21198/z1qz4bxt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4bxt
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_035.tif,Page,Page 35,35,ark:/21198/z1cv6jps,ark:/21198/z1m63m95,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63m95
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_036.tif,Page,Page 36,36,ark:/21198/z1cv6jps,ark:/21198/z1gj1k05,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj1k05
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_037.tif,Page,Page 37,37,ark:/21198/z1cv6jps,ark:/21198/z1bs0t70,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0t70
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_038.tif,Page,Page 38,38,ark:/21198/z1cv6jps,ark:/21198/z17102gh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17102gh
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_039.tif,Page,Page 39,39,ark:/21198/z1cv6jps,ark:/21198/z13799pb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13799pb
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_040.tif,Page,Page 40,40,ark:/21198/z1cv6jps,ark:/21198/z1zg8t62,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8t62
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_041.tif,Page,Page 41,41,ark:/21198/z1cv6jps,ark:/21198/z1tq82jm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq82jm
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_042.tif,Page,Page 42,42,ark:/21198/z1cv6jps,ark:/21198/z1pz79vb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz79vb
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_043.tif,Page,Page 43,43,ark:/21198/z1cv6jps,ark:/21198/z1k958jn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k958jn
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_044.tif,Page,Page 44,44,ark:/21198/z1cv6jps,ark:/21198/z1fj4hvc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj4hvc
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_045.tif,Page,Page 45,45,ark:/21198/z1cv6jps,ark:/21198/z19s3s25,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3s25
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_046.tif,Page,Page 46,46,ark:/21198/z1cv6jps,ark:/21198/z161319p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz161319p
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_047.tif,Page,Page 47,47,ark:/21198/z1cv6jps,ark:/21198/z12828jh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12828jh
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_048.tif,Page,Page 48,48,ark:/21198/z1cv6jps,ark:/21198/z1xh1s44,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1s44
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_049.tif,Page,Page 49,49,ark:/21198/z1cv6jps,ark:/21198/z1sr11f7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr11f7
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_050.tif,Page,Page 50,50,ark:/21198/z1cv6jps,ark:/21198/z1p29040,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29040
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_051.tif,Page,Page 51,51,ark:/21198/z1cv6jps,ark:/21198/z1j987fq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j987fq
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_052.tif,Page,Page 52,52,ark:/21198/z1cv6jps,ark:/21198/z1dj7gn3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj7gn3
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_053.tif,Page,Page 53,53,ark:/21198/z1cv6jps,ark:/21198/z18s6qvg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6qvg
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_054.tif,Page,Page 54,54,ark:/21198/z1cv6jps,ark:/21198/z1516059,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516059
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_055.tif,Page,Page 55,55,ark:/21198/z1cv6jps,ark:/21198/z11857g1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11857g1
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_056.tif,Page,Page 56,56,ark:/21198/z1cv6jps,ark:/21198/z1wh4r16,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4r16
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_057.tif,Page,Page 57,57,ark:/21198/z1cv6jps,ark:/21198/z1rv2pr7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2pr7
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_058.tif,Page,Page 58,58,ark:/21198/z1cv6jps,ark:/21198/z1n31z0s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31z0s
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_059.tif,Page,Page 59,59,ark:/21198/z1cv6jps,ark:/21198/z1hb1670,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1670
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_060.tif,Page,Page 60,60,ark:/21198/z1cv6jps,ark:/21198/z1ck0ffc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck0ffc
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_061.tif,Page,Page 61,61,ark:/21198/z1cv6jps,ark:/21198/z17s9pq3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9pq3
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_062.tif,Page,Page 62,62,ark:/21198/z1cv6jps,ark:/21198/z1418z20,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418z20
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_063.tif,Page,Page 63,63,ark:/21198/z1cv6jps,ark:/21198/z10886bn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10886bn
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_064.tif,Page,Page 64,64,ark:/21198/z1cv6jps,ark:/21198/z1vm6d8p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm6d8p
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_065.tif,Page,Page 65,65,ark:/21198/z1cv6jps,ark:/21198/z1qv5nkd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5nkd
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_066.tif,Page,Page 66,66,ark:/21198/z1cv6jps,ark:/21198/z1m34wrn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34wrn
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_067.tif,Page,Page 67,67,ark:/21198/z1cv6jps,ark:/21198/z1gb4508,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4508
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_068.tif,Page,Page 68,68,ark:/21198/z1cv6jps,ark:/21198/z1bk3d90,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk3d90
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_069.tif,Page,Page 69,69,ark:/21198/z1cv6jps,ark:/21198/z16t2npm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2npm
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_070.tif,Page,Page 70,70,ark:/21198/z1cv6jps,ark:/21198/z1321wz6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321wz6
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_071.tif,Page,Page 71,71,ark:/21198/z1cv6jps,ark:/21198/z1zd03wm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd03wm
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_072.tif,Page,Page 72,72,ark:/21198/z1cv6jps,ark:/21198/z1tm9c5r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm9c5r
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_073.tif,Page,Page 73,73,ark:/21198/z1cv6jps,ark:/21198/z1pv8mc4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv8mc4
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_074.tif,Page,Page 74,74,ark:/21198/z1cv6jps,ark:/21198/z1k37vkt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37vkt
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_075.tif,Page,Page 75,75,ark:/21198/z1cv6jps,ark:/21198/z1fb73wx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb73wx
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_076.tif,Page,Page 76,76,ark:/21198/z1cv6jps,ark:/21198/z19k6c7h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k6c7h
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_077.tif,Page,Page 77,77,ark:/21198/z1cv6jps,ark:/21198/z15t5mj7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t5mj7
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_078.tif,Page,Page 78,78,ark:/21198/z1cv6jps,ark:/21198/z1253k7j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1253k7j
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_079.tif,Page,Page 79,79,ark:/21198/z1cv6jps,ark:/21198/z1xd32qs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd32qs
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_080.tif,Page,Page 80,80,ark:/21198/z1cv6jps,ark:/21198/z1sn29zm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn29zm
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_081.tif,Page,Page 81,81,ark:/21198/z1cv6jps,ark:/21198/z1nw1k6v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw1k6v
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_082.tif,Page,Page 82,82,ark:/21198/z1cv6jps,ark:/21198/z1j40thw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40thw
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_083.tif,Page,Page 83,83,ark:/21198/z1cv6jps,ark:/21198/z1dc02ww,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc02ww
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_084.tif,Page,Page 84,84,ark:/21198/z1cv6jps,ark:/21198/z18p81hf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p81hf
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_085.tif,Page,Page 85,85,ark:/21198/z1cv6jps,ark:/21198/z14x78t5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x78t5
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_086.tif,Page,Page 86,86,ark:/21198/z1cv6jps,ark:/21198/z1156j4m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1156j4m
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_087.tif,Page,Page 87,87,ark:/21198/z1cv6jps,ark:/21198/z1wd61kd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd61kd
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_088.tif,Page,Page 88,88,ark:/21198/z1cv6jps,ark:/21198/z1rn58t7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn58t7
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_089.tif,Page,Page 89,89,ark:/21198/z1cv6jps,ark:/21198/z1mw4j4c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw4j4c
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_090.tif,Page,Page 90,90,ark:/21198/z1cv6jps,ark:/21198/z1h43sh9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43sh9
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_091.tif,Page,Page 91,91,ark:/21198/z1cv6jps,ark:/21198/z1cg1r2h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1r2h
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_092.tif,Page,Page 92,92,ark:/21198/z1cv6jps,ark:/21198/z17q10fh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q10fh
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_093.tif,Page,Page 93,93,ark:/21198/z1cv6jps,ark:/21198/z13z07pb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z07pb
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_094.tif,Page,Page 94,94,ark:/21198/z1cv6jps,ark:/21198/z1059gxx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059gxx
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_095.tif,Page,Page 95,95,ark:/21198/z1cv6jps,ark:/21198/z1vd90dk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd90dk
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_096.tif,Page,Page 96,96,ark:/21198/z1cv6jps,ark:/21198/z1qn87rr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn87rr
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_097.tif,Page,Page 97,97,ark:/21198/z1cv6jps,ark:/21198/z1kw7h2w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw7h2w
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_098.tif,Page,Page 98,98,ark:/21198/z1cv6jps,ark:/21198/z1g75fqb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g75fqb
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_099.tif,Page,Page 99,99,ark:/21198/z1cv6jps,ark:/21198/z1bg4q2x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4q2x
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_100.tif,Page,Page 100,100,ark:/21198/z1cv6jps,ark:/21198/z16q3z89,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3z89
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_101.tif,Page,Page 101,101,ark:/21198/z1cv6jps,ark:/21198/z12z36hh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z36hh
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_102.tif,Page,Page 102,102,ark:/21198/z1cv6jps,ark:/21198/z1z62q03,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62q03
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_103.tif,Page,Page 103,103,ark:/21198/z1cv6jps,ark:/21198/z1tf1z9t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1z9t
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_104.tif,Page,Page 104,104,ark:/21198/z1cv6jps,ark:/21198/z1pp16pt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp16pt
Masters/othermasters/DEPlalucha/magazine/images/ihc_laluchamag_matanzas_105.tif,Page,Page 105,105,ark:/21198/z1cv6jps,ark:/21198/z1k0959p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k0959p
